Temperature,Pressure,Humidity,Material,Frequency,Damping
20.497273479046807,100055.56175259699,39.23609125576586,Steel,25.89993643137349,0.013030232720764834
24.034964180188734,101047.43627179493,62.9379219291507,Aluminum,21.87612422300639,0.02400061289834973
20.00812903267729,97232.72724861826,94.75264081397104,Aluminum,21.777571606029177,0.030948404646957715
17.29468802488186,99142.81226489384,70.66059818105079,Steel,26.68158345999752,0.0183717488783584
21.901474541834084,108866.79067459125,12.707666484468461,Steel,25.68751030804429,0.009701730915362302
28.178523563307678,99325.83033428798,9.126483359235394,Aluminum,23.59693713478865,0.0181604159293571
22.60688594690399,104713.29428329367,41.5840146475983,Steel,26.230349149471536,0.013818871490961521
29.97347836369054,88102.80106383418,92.49034933353424,Titanium,29.739585020926878,0.018555393589862888
26.65167614277545,97374.9503655181,22.7669808076976,Steel,27.13065869675797,0.012559962478788078
26.887445201206074,98126.18580442505,29.266441027005463,Steel,26.878322065744403,0.012293771443031197
16.33408295119674,98945.40017477958,99.78911899002307,Titanium,27.72952181138708,0.02100032267230814
20.463145337129056,100520.44399261446,10.36586093746047,Aluminum,22.29650929688951,0.01519268056080873
36.60461789457902,107436.51446477132,77.4017455056352,Titanium,29.332262212202085,0.016639862992458558
25.119755712244253,109608.62645612804,17.188033550639403,Titanium,29.08734833594349,0.010888719026607388
31.126485291971846,95747.46025342279,9.935976596621089,Titanium,30.18966635400967,0.009258004463121168
31.521859716383346,94337.77633456829,78.14942080703933,Titanium,31.059121147640404,0.01696296409565778
22.799913774470213,98910.78815224866,47.89796197921603,Aluminum,22.52412510525863,0.023009507739587466
16.10028542861682,107961.92222409371,27.309684929497134,Titanium,28.202821048492165,0.01234440840991384
29.79174003155064,96206.22006853888,50.53994171201165,Titanium,29.310226110930877,0.01356901787281721
19.133737905021906,102283.23676382814,57.85269950670758,Titanium,28.134833095640847,0.01635912427069066
27.707712274221926,101990.07112515617,38.515934908012184,Steel,26.261778201777073,0.01395722338460635
14.374372738104665,98928.91385911456,15.599619803330377,Aluminum,21.75587465947359,0.017312686910251212
22.544927021552482,102794.79198573639,14.161460506282564,Titanium,29.376248788691637,0.008625855107678684
22.278262628889145,107859.61826586192,63.85109177161672,Titanium,28.6252273836946,0.01484038043880619
19.744827893655398,94095.54018101213,4.445168821794521,Aluminum,21.725952533376894,0.014867121074043513
21.420313433196004,101243.56357316994,19.336170193024426,Aluminum,22.216093906696212,0.01614231264372375
29.650021610812267,94961.62815643303,87.889730799384,Aluminum,22.656649407998756,0.029184843559496212
24.839851383619884,99603.09451057402,35.946116605303914,Steel,26.244411872882853,0.0146907574541474
20.54210906697533,101346.43254552248,19.760941373349873,Aluminum,22.84482128474971,0.017783442380690753
29.57389245722401,106363.4643473019,6.896073307903472,Aluminum,23.556805843794677,0.01652133844936148
17.02192857771535,90409.49032423687,10.50798751738572,Titanium,28.90040562103679,0.010192449563110703
22.729758079814676,109090.37262563566,55.45918358949127,Titanium,29.43818767856475,0.015082872507119179
25.22475702395409,108187.01879097895,11.754565630477575,Titanium,28.414842566468113,0.00940389837750603
21.038582865723633,98222.47600098667,48.60237579805937,Aluminum,21.463485746204167,0.020690115702521487
26.866226666708368,99165.54265292003,54.1661368815524,Aluminum,23.00569537977711,0.023085134811946868
17.97671494601797,101747.53837063145,91.51378943161895,Steel,25.486813160312803,0.01971413506514294
18.826155087454215,103138.54479817947,77.3326590931157,Steel,25.264647112564166,0.01710751335931884
24.373465677489943,103353.57690754002,78.54227489968146,Titanium,30.495968153500346,0.018246101213427034
21.07171585109965,104566.78373732293,1.7515276105604105,Aluminum,21.359873394714207,0.014192724976882018
22.959506509305296,98568.91523711948,59.00415426496489,Aluminum,22.111814869550884,0.02379866831849826
16.366002598509304,96531.87208784051,65.81647347326964,Titanium,27.962116197889635,0.016964003020715317
27.785382848637983,105311.41096993872,21.986733369653354,Steel,25.948677544223035,0.012227631062623092
23.042731761947586,97969.39962559806,31.52553150695652,Aluminum,22.6028726357302,0.02060085109866689
23.74618748147288,104597.56253705677,50.01309960232344,Titanium,28.553404805243936,0.013025619062040665
30.109195273904408,108638.66136903244,9.030226842907286,Steel,26.3872854965324,0.009672502765726183
24.99530118903178,99311.83833937014,51.01384711958556,Aluminum,23.372135344838362,0.02176444292707224
17.496119344391886,102564.48236489846,8.021895445716975,Aluminum,22.508738057008863,0.01570285465030729
26.31462372152174,103772.50811707159,46.99565181370369,Titanium,28.872907665135116,0.013385559123552096
19.694411230198796,103672.03495779258,34.29467781815656,Steel,25.915683006550992,0.013821254923386277
30.182103256978408,100962.91459097475,99.95900779858347,Aluminum,22.16072928934684,0.031583106618110944
28.617323445207973,94524.03750963332,86.90660383353855,Steel,27.125403755037862,0.01857561375182118
29.270802168372434,104300.0826878206,64.55654998987451,Steel,26.75787896388668,0.015525923633120666
26.841034679077417,100618.65827772934,49.78083735964158,Aluminum,22.618945579481643,0.02332712137605408
24.767195295395812,94551.80153976107,60.42379181097643,Titanium,30.20879424487086,0.01506150171522191
33.54092159525403,97750.44818292334,20.401870730166628,Steel,27.339035072852994,0.012296771504558407
19.844762966922318,99079.99920679125,8.067214762100727,Titanium,28.057514017340264,0.008087527406201701
24.277931883784408,106134.71812272674,92.7944044486849,Steel,26.435347577252784,0.020165942405783014
16.865409365278264,102382.50777867752,31.18523894525267,Steel,25.5830835277428,0.013339816251753829
24.689125453431696,108717.33423455068,6.442955038366982,Steel,26.04601773566462,0.009856844444573494
26.071961704696005,103050.49575665532,52.20787150700023,Titanium,29.39603006650189,0.013787966823566138
32.64722125143928,97387.28058021535,84.56585239803327,Steel,27.572050797160244,0.018592441845407013
26.371864566395693,89029.60473756674,47.381702220720314,Aluminum,22.90465617104524,0.02155809578879675
33.6453896357211,111253.56910904236,8.156075527264084,Aluminum,23.586908512285596,0.015428970689177639
20.607436794573097,105600.2352116146,66.15738231789337,Aluminum,22.322944755872612,0.023846831028591614
22.859708856020365,104796.57170497447,37.65179089530275,Steel,26.18446778697063,0.013929498918480498
23.63640793670399,103849.70807144044,9.76571083295954,Titanium,28.559524665322833,0.009212225289281074
20.8240857952916,102509.9933204447,0.9046690663433332,Steel,27.494673339538846,0.009780475907329644
29.776268514950026,102294.11645391332,83.0946468146578,Titanium,29.179285486890425,0.019445350883310723
31.219398746200362,106170.28151941119,64.48873892081346,Aluminum,22.647096557176116,0.024315145091258292
28.0458313510668,96079.76264509953,5.305942107240968,Steel,26.377469096574824,0.009553215203358223
23.296058706080746,97476.55948350656,89.23790054477189,Titanium,28.860305595618282,0.018911445133178613
15.688194854520969,103196.26021176303,82.56266934548457,Titanium,27.617802198914056,0.018701276816356718
15.96421657036527,97254.37550059846,66.42828934877375,Steel,25.656717205370217,0.01603036216243344
23.489240478368686,103075.26889624266,79.62446758871053,Aluminum,21.53067366069374,0.02798433630195641
27.61772917575552,96692.93033462917,58.8206701215659,Aluminum,22.947517724594267,0.024261833331104994
26.58281552027589,106220.98958194104,79.87224275304115,Steel,26.271346289591786,0.019069118748215205
23.814758113783274,94410.97319901784,78.66992788401298,Titanium,29.17943975303743,0.017222858624440392
20.019523275397148,91392.57685279829,43.101744555435275,Titanium,28.92451138869207,0.013349537770548921
25.994168005642706,97041.98884316077,5.139311785726708,Titanium,28.862398466134803,0.008522985331209544
25.68553261610279,114759.85185662568,89.64169843184725,Aluminum,23.650150850307227,0.02819990258099677
25.596399809006968,95175.48412285092,47.23596497067519,Aluminum,22.567905615223715,0.02289894821649292
24.27222384032079,111888.07516626357,73.2988728511392,Titanium,29.416406266653052,0.016834904687188745
27.227630133336,90246.70872883283,98.43917469407202,Steel,27.657239309236992,0.021635876659531192
23.49329536514819,102425.32193256129,85.3144633417859,Steel,25.956555317352574,0.017714917640252178
29.09331511910842,94841.51859083724,42.82652339815428,Titanium,29.520965953405195,0.014945338596942297
26.414818753135616,101970.69536374745,3.306376097486219,Aluminum,24.260576619830395,0.015508673926048842
21.569938738719824,95742.07981441368,36.2432092648943,Steel,27.243828684961816,0.014671563450823332
17.321453573638415,98511.77169004401,8.672098362281943,Aluminum,22.727634439721097,0.016138740244550212
20.758016825785454,99663.56318831803,71.34515023279182,Aluminum,22.06899294118748,0.025168141387047968
27.76570613445989,104689.49562524259,92.20204637062093,Aluminum,22.743368660489097,0.029060304262519605
19.481228232688316,101784.61118595715,41.40649208864507,Titanium,27.767616029283403,0.012376985915151824
32.20774108179315,99095.22937694035,14.73444396407354,Aluminum,23.040486963032528,0.018368780623459854
20.685137894613245,96982.61026732996,73.72707508194264,Aluminum,21.971200583730226,0.025336087103662995
22.956428175707824,106383.41553806418,98.17859191666408,Aluminum,22.855116376295992,0.030840213547724496
25.47361906441945,98419.45789272345,0.7613301021219598,Titanium,28.95427316323105,0.00773814801311937
23.36200690714387,95939.54625543958,15.383111346409716,Aluminum,22.25588740006174,0.016881467120606543
32.60339014684493,95931.99746389866,85.19062245574553,Steel,27.185898803677453,0.018889895666004984
27.410843688238494,102560.17087143981,34.32506561931924,Aluminum,22.90685295921407,0.020666184322715737
26.740165503593254,108436.998344229,94.66444504966051,Aluminum,22.27630878008344,0.028611504570180652
30.398901142441467,105966.2057508828,98.89282962497701,Steel,26.20481200815816,0.020491337245350946
28.599853209871203,106022.43897937612,81.65224350404998,Aluminum,23.382161253067235,0.026879309778852924
22.980033055850726,95450.00861842981,2.223933902632913,Titanium,29.578965490389912,0.008124408918110946
19.817097295478426,97357.74693202417,53.74909555353433,Titanium,29.41147805280254,0.015060742100880143
19.77157106952935,115860.96954486596,99.5347660004588,Aluminum,21.209379964200597,0.030339128042581705
25.784469101905824,101778.17035050745,1.5184928287901855,Steel,26.675979742141433,0.009495469097717679
22.54802806084864,100071.87576122348,48.26010994256483,Steel,25.923206924808632,0.01716623172106735
26.208290977546866,98847.13496807285,17.43361166204882,Titanium,28.87267615295501,0.008823824700449666
19.52342247260278,99025.79874867902,41.42457046783691,Titanium,28.678333676527522,0.01304271872170279
22.988316344097456,102731.47878249676,16.855661960814217,Steel,26.318736552279276,0.011286146628826682
17.96713841607157,98735.87982965242,59.39798962371131,Titanium,28.349380928420462,0.01696527805520986
20.28896939538301,94417.28680416719,93.45020039418846,Steel,26.65078739039419,0.02118708865125937
27.477798609668245,95022.15361585096,91.29304543155426,Titanium,29.099196435978985,0.0193008881996827
31.22812028034434,97280.09986381444,77.00223836304632,Titanium,29.581092112084722,0.01515100252632161
16.858704511184335,97877.34970025941,71.81126525347466,Titanium,28.035337717375292,0.017842929734494015
29.317678814636682,92777.48385682075,62.85476083457856,Steel,27.485442382477952,0.016818463750922646
29.272901226476307,93376.21237819665,31.598833843912455,Aluminum,22.660925241595475,0.019019293276507435
20.638078361601064,100754.02681723447,88.30684944904066,Steel,25.8096832972179,0.01938338828201552
32.115700184256426,101552.33266285105,41.15950038183156,Titanium,29.550917783621315,0.013940268680877738
20.50576712249905,98058.85309782911,81.69761800593729,Titanium,28.567021251404896,0.019276995677303944
27.976130940080616,104496.92307267443,16.49840353759312,Titanium,29.39562097800702,0.012190960160707962
29.558042066430925,104259.9044493775,85.64662732006641,Steel,26.699918465550905,0.019564712467460728
23.373875875791285,110348.72862054108,5.364841627337469,Titanium,28.367167739432823,0.00789581742520805
19.658577975666542,100773.23020556985,66.46981729468571,Aluminum,21.180010455199852,0.02304638952989131
36.95862103528915,103486.82033915665,33.83738859963906,Titanium,30.576503407899434,0.010363574382077637
24.179353363651092,95334.04992098075,7.675211062341858,Aluminum,22.302917617135794,0.01415683453136836
29.476386415915844,102816.64244456822,27.901371614807424,Titanium,30.05695177108895,0.010184335676626874
23.08795226729392,101217.43696647447,22.881681538457254,Aluminum,22.481517704120446,0.017365959832113316
24.393876322084083,101248.19511907874,55.14983129026286,Steel,26.190134576543272,0.01579168941526369
27.699064255460915,95087.72904133348,9.017857962529064,Steel,26.200173126306556,0.011370469581114416
28.518681102438137,98629.27232514313,27.149383209195378,Steel,26.367076445119327,0.014359413518623404
11.259875931061474,100160.94725876751,71.83675873428393,Titanium,26.999012855008836,0.017153654186924848
22.510597161217987,96308.97288022532,0.6830614382657196,Aluminum,23.26325185788375,0.014371905323796279
31.145875912258145,105502.37665697119,9.221470145405043,Titanium,30.28424886289135,0.009460614030761108
36.551529941040876,98458.6450134165,2.538441931955815,Steel,27.367665462454354,0.009611798099887622
26.420236728947827,107050.28408118301,96.16902917569871,Titanium,28.403692553177585,0.020852144238769948
29.80796020079436,95028.83503662056,32.6916995296296,Steel,27.1888763400849,0.013430315649716846
25.94020862202184,99646.97454860699,36.792364623877724,Aluminum,23.330803227763184,0.02074834777606454
31.242426842027648,104816.65732681268,36.71293947674632,Titanium,30.231449736762947,0.013403959283664483
26.84492415392642,100722.91761837328,78.7545450963876,Aluminum,22.511893011174255,0.027392505760537502
27.730561128848663,94148.84055282515,93.9752345451243,Steel,27.34896651784559,0.019733640512273762
26.849043548899573,105752.92919158649,62.53877382698418,Steel,26.20857302513122,0.016670071560422568
20.08785462259361,96812.39559092505,67.53144530882503,Titanium,28.876299630838417,0.01620599219577254
28.684846914738976,100721.27951915981,62.39307188004584,Steel,26.20667259222912,0.015486955619080546
26.42384184815402,90007.1766180279,88.9501116537143,Aluminum,23.334525095269818,0.02832478346616774
14.718150552306655,92991.84520293617,81.4915484614697,Steel,25.3522492101855,0.019012162305677087
27.834194590133812,109392.29964215196,17.65454792723473,Aluminum,22.663167879778843,0.01867036171110678
28.589357931320258,97370.71593255004,19.138074757979318,Steel,26.52419653368003,0.012286755594213258
19.431266476131924,103262.28966302493,57.32129469098744,Titanium,29.496831730490612,0.01561076135445732
20.96445447379405,109163.77843896163,30.151573826120902,Steel,25.409712262447407,0.012238648234942381
20.95710092460741,110206.40830981216,39.37993056711143,Titanium,27.89390676848727,0.012692685981825182
33.99767515430859,111069.72600534839,41.0789472721665,Titanium,30.315639635959148,0.01303792175658328
20.779659283065364,104051.89830192435,25.401500684576604,Aluminum,21.486488560592907,0.019384732725532317
17.35338076387367,94391.4383784993,82.73453014172223,Aluminum,21.07325766143178,0.02637185630337763
24.024504608944124,97940.06057856862,43.77811858035498,Steel,26.657032965306897,0.014429449677324383
21.993507561118072,100483.97629696976,4.750770331848242,Titanium,28.567093083144552,0.00916985493878074
25.35096275576467,100934.31313907339,88.62462055123729,Aluminum,22.33201477984107,0.02900089191135839
16.075780841504834,98829.4281860918,82.04962891098509,Steel,24.541632314281784,0.019231809550893434
24.168826499537076,108010.71209048953,50.94483294162225,Steel,25.476873651320272,0.015795356193293007
16.272758005796803,101946.49752965302,83.99149659475034,Steel,25.30207271849045,0.020106116531974205
20.098444949951393,100465.76099315856,5.09548638066466,Aluminum,22.32037007918987,0.014496823297529481
30.844308632964182,101801.74000712395,66.77083709385559,Titanium,30.423501657012924,0.015123098306243173
29.602624031441305,96760.46759599115,48.433110176067316,Aluminum,23.565265033088373,0.022227616982491583
27.302271305738124,100455.3632232384,82.29270287972247,Steel,26.34045321255486,0.020018192110744768
26.26647768582542,101708.01920165142,25.43716107637849,Aluminum,21.980409121946476,0.01789617538228375
28.47776027785664,96677.8268843901,3.8355849031081135,Steel,27.364824741627892,0.009740400800014691
28.96023385404233,96753.35403761668,85.63630174922656,Aluminum,22.604265603964,0.02790593725158521
25.68283084770774,99152.98539180316,55.034694013836116,Aluminum,22.699820833651334,0.02170735873372636
28.28796937230447,97027.13839030488,45.29796145217217,Steel,26.26224564653569,0.013867933191878795
25.60799489087533,103755.14940681796,48.308177451729016,Titanium,29.01368606106387,0.014392275317665518
30.442126089040848,95032.73969993314,45.28489943471795,Titanium,29.376963617881625,0.013322937669417988
18.845338426650816,101682.84281659378,53.046443707869926,Steel,25.133086239128207,0.015285944536035068
24.23723360210338,105585.97329020176,49.38406274519438,Titanium,28.518080651217236,0.012940269824295164
19.953509178075425,102055.84713992044,21.39539270213896,Titanium,28.310500786655034,0.010675422915063213
25.095427523080307,102486.24593939229,89.53863727571012,Steel,27.4719515484255,0.01827237409887171
26.143491299603006,110634.35682704372,79.72690067164908,Steel,26.86504063773989,0.01813077414814367
23.736050852439714,98283.88527283522,73.31875443848821,Titanium,28.50360041081307,0.015632098392549997
18.244624321199527,104528.25360473084,68.83810882728008,Titanium,27.947516922497623,0.015315145736685104
26.207563833069845,98218.11144951986,61.32800969847273,Titanium,29.90704509117485,0.013996930559391387
21.742947694070686,103021.39322666358,79.71584614107896,Steel,26.00783481208298,0.018075881595690464
17.2546135167626,97660.95741700387,5.766318002420679,Steel,25.504644964028326,0.009960410761770061
29.76763329456928,99300.26496475772,3.833713966396557,Steel,26.213587185358346,0.011022278862671863
28.08908496194744,102245.61319183142,49.610727501553654,Aluminum,22.82325772986539,0.021853794064494003
30.668054295250908,97816.90704891157,10.88822793629708,Aluminum,23.30003721444669,0.01587179968665142
25.525035276973615,90921.11658182734,90.03948324531727,Steel,26.68971336810527,0.018982446213752266
29.101891085950776,102915.4598809708,20.288611890945084,Aluminum,23.33882738543147,0.01791590154877999
29.77422642777271,92973.69191765635,60.890142107761406,Aluminum,22.620698295257117,0.024664862801297035
25.06634410382057,96084.56377841794,74.12691965076348,Titanium,29.927114604129088,0.017060070381683477
23.600532753462616,108136.5768433255,43.95391895985408,Steel,25.727544857966464,0.01667510639900694
15.02958053544723,106608.02131035097,35.488393166402744,Titanium,27.99709034429511,0.012772589214641828
20.01664439179694,106783.06994037238,93.27039829379436,Aluminum,21.837235242667404,0.030010772672914732
20.50590844059004,101041.98288487829,7.772811411744063,Aluminum,21.67237946343836,0.016817970046014822
33.10302934414459,98642.23431020128,61.411940097632275,Aluminum,22.812407574374035,0.025114907404704647
25.135611641498475,97328.67093472062,27.465472974298244,Titanium,29.707040914483095,0.011278146892439665
18.389100481214093,101480.70467787236,0.2839617105422132,Titanium,27.73186734146123,0.009072489195217389
24.440192787515805,100483.48659149048,69.07555921905693,Aluminum,22.547002485136563,0.025102767581569103
22.730855225694153,107923.6710406046,47.89004096143478,Aluminum,22.066252949030197,0.020672356373980096
27.198645861488203,96803.34110020689,50.09985881641812,Aluminum,22.398902974702835,0.02172660082310628
27.828230582704784,109073.8884707887,93.56664727323515,Titanium,29.362550585226053,0.020979181973158886
18.18828827761882,103826.53320589344,0.1480958461437254,Aluminum,21.975521537522624,0.016286499015637182
15.240076997553475,95216.8214306697,74.80936451072955,Steel,25.78126274463169,0.01930383661045221
19.76402262367594,97438.886869411,20.94385658876805,Steel,26.515018093141954,0.01074894878489675
26.76236446869419,92229.61802987274,19.843675475498657,Steel,28.116158808707787,0.012352389878653813
19.039185894588464,109191.11701667462,87.88809100254822,Steel,26.230762171954776,0.019007948145067167
18.26485830850085,103486.4787765997,22.680017661794682,Titanium,29.114806499285702,0.010169695935041302
20.975283343115393,92881.63775153387,83.85530804153218,Titanium,28.61158772526203,0.018914169633250585
24.414133487091693,111102.75493302254,72.55015542800462,Titanium,29.152892819606457,0.015744525583747282
23.70538470921544,108018.56436994711,34.554840787266436,Aluminum,22.329775814823723,0.020791226328565844
25.521895929352954,95229.07921894176,41.39358505848355,Aluminum,21.948201291656137,0.021125295078585588
21.1608121494117,96221.65834758007,46.08872992853347,Steel,26.83595030680058,0.014151589825609637
24.461346221591697,97135.08155902782,84.26613956751183,Titanium,30.045928634119022,0.017486373031866776
25.309656664542278,101780.62940084335,29.717204808125995,Steel,25.538057966693856,0.011720542635066939
34.62568128873132,107492.05065627117,37.18156302255515,Steel,26.42149117550068,0.015398228972027755
23.66042931774877,102492.11642037408,84.94751818615272,Aluminum,23.364148136839837,0.027868592936766242
20.891929070714824,95639.52905457743,45.16980380775741,Aluminum,22.179849622318894,0.019538054290205574
31.32270416302163,102383.72239447043,50.63970921516848,Aluminum,23.619787676852532,0.02003568186581997
24.778280338521338,100528.46779079539,74.02905815211585,Aluminum,22.566799148217203,0.02551307513663168
22.806327870352305,104670.37466588538,93.46162842728525,Titanium,28.96779672044585,0.02100669828718451
22.863083503284347,96308.3443745129,74.55665748400477,Titanium,28.509149677845777,0.015544729872833686
25.447173653031726,102211.25172093541,88.25564236510087,Aluminum,22.888748816756483,0.02879401778574914
21.869934759142733,93030.029862976,82.1964633190483,Titanium,28.06651656725128,0.017368772539951057
24.250686611242784,107377.00223594709,52.74582404972469,Aluminum,23.097269767389253,0.02403538844381778
10.745764307131779,106687.62139866407,46.75840479656418,Steel,25.157488231108484,0.013609424061991072
25.902735432499068,100606.27789483509,26.365194705300844,Titanium,29.1047708681329,0.009796227025558369
16.603116738895487,100761.73768914955,4.54892363474616,Steel,25.60592481064091,0.012010703929312177
24.484827371490386,93981.7766233196,35.04461083184164,Titanium,29.991605474485567,0.012361340161216686
33.85685446516451,104799.40056164793,34.60479255075,Aluminum,23.65525781221023,0.018396337732985994
29.37236023736923,98037.47478573934,81.82597917250297,Steel,27.877822006512673,0.01854341317134176
24.653306949773693,102282.91757852511,10.536543645310715,Aluminum,22.534711683708466,0.017355655359818166
21.58968171087414,94939.80154505392,52.078828608214565,Titanium,27.52493629798142,0.0140014957897563
31.76484832354601,103421.67664004069,67.46334373007761,Titanium,28.85753824805406,0.01549520668290997
25.584705286242464,100612.40419274129,48.53909526155826,Aluminum,23.14267784408593,0.02146936666620163
19.283076496979643,112225.4022553761,1.8890977234896522,Steel,25.356287594909563,0.011603133223775897
24.594495732628033,101941.20121896382,0.640013597256317,Steel,26.33042811820064,0.009124116236074722
23.974272006224005,107013.82375297243,59.17420461512507,Steel,26.74679981453965,0.014906095739114823
22.633862718376548,106431.027306141,63.40870955687933,Titanium,28.554021727276158,0.015863412964277453
20.698798494686464,105889.75541253696,56.44722102142046,Aluminum,22.498461907737745,0.02299618370255404
24.990617601921237,99267.90117043977,7.471071430884058,Aluminum,21.42264090210467,0.015746932569429176
15.974810954700564,107721.7541625859,55.65605332956355,Titanium,28.09206850645892,0.013659708528526923
17.106134650959486,104119.40780858026,39.66306109213006,Titanium,28.245585019659522,0.012887580268230328
18.83582265191265,101596.98299154438,6.308032029544009,Steel,26.839135706853813,0.01061872926783899
25.883821725272043,98553.0078294391,91.87253248405523,Steel,27.214004518928355,0.018774193929568413
26.75546914243577,105583.65165620396,70.54953299064873,Aluminum,23.10287924488086,0.026532177853791326
29.802134833208168,99575.14636121417,32.62597979017179,Steel,26.649110947306447,0.012289555970235778
27.636170162054505,96561.70287708692,35.54933256967017,Steel,27.19515045292572,0.014791170023349016
23.98287443573886,100807.80879587139,27.491722720255684,Aluminum,23.005705217431178,0.02060804367019299
21.623843446256522,92036.05410401321,56.57112782679646,Aluminum,22.066307948021606,0.022112209139288422
30.776110189008,98314.57577317105,82.86953009223106,Titanium,29.809750212163003,0.01642555127532257
24.534670843088737,111735.45828353011,94.29253297184754,Aluminum,22.079378871100104,0.02677055820226634
27.54707234384766,103724.2656858603,17.351256423658214,Titanium,28.20030849535054,0.010098069535716488
29.412410372156494,103517.28088532168,3.5490426110276085,Steel,25.954479768906346,0.009120521732280404
27.486498990404144,98047.30244948542,55.898046990112036,Titanium,30.01463339130838,0.015028506542991173
13.53679743224875,99658.63357893759,12.203678485815217,Aluminum,21.20848984202419,0.015457104806177046
32.75433702952657,97143.62070711433,54.70011318299264,Aluminum,23.116709515304834,0.02363818996871354
25.046061186252782,108164.75244351955,93.38017059282178,Steel,26.460716977704212,0.020012687582990997
26.98745175347854,103299.67597837673,21.179822452276376,Steel,27.423332359671395,0.012489597545291298
25.77368587199156,101133.44275314572,92.73999873768777,Aluminum,22.260570212440058,0.027850834706465596
29.59948531521515,105859.3399564706,37.05922970561152,Titanium,29.37394205066588,0.013179753044553936
